pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
31721583,Phase Diagrams and Structural Characterization of Mixtures of Silicone Surfactants + Silicone Oils + Water.,"Silicone surfactants display unique properties and are widely employed in pharmaceutical and cosmetic products. In this work, we study water incorporation into silicone oils using silicone surfactants. Despite their importance, there are only a few studies reporting their phase equilibrium and structural characterization. Here, we determined the phase diagram of systems containing silicone oils, silicone surfactants, and water. In particular, we investigated the self-assembly behavior of two siloxane surfactants with the different hydrophilic-lipophilic balance: M(D'E<sub>7</sub>OH)M and MD<sub>18</sub>(D'<sub>3</sub>E<sub>18</sub>OAc)M and two silicone oils (cyclic oil-D<sub>4</sub> and linear oil-MD<sub>15</sub>M). The phase behavior of the mixtures was investigated through optical inspection and structural characterization of aggregated states (microemulsions and mesophases) using small angle X-ray scattering (SAXS). These water-in-oil microemulsions or bicontinuous microemulsions incorporated a maximum amount of approximately 20 wt % water for the two surfactants with cyclic oil. A similar behavior was also identified with linear silicone oil, though with smaller water contents. We also observed the formation of anisotropic states, with a predominance of lamellar phases and a small region of a hexagonal phase. A quantitative analysis of the SAXS curves in the lamellar region reveals that this mesophase swells continuously after the addition of water lamellar periods ranging from 50 Å (with 18 wt % water) to 64 Å (with 40 wt % water). Our results confirm and expand the earlier literature on similar compounds, indicating their potential in incorporating water into silicone mixtures and forming interesting mesophases. Accompanying this characterization, we also report a comprehensive and systematic set of structural details for the different systems (microemulsions, bicontinuous phases and mesophases) formed by these mixtures, derived from the SAXS measurements.",2019,The journal of physical chemistry. B,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study,no,"The paper studies the phase diagrams and structural characterization of mixtures of silicone surfactants, oils, and water, but does not address the health effects of these substances."
31683444,Lung cell exposure to secondary photochemical aerosols generated from OH oxidation of cyclic siloxanes.,"To study the fate of cyclic volatile methyl siloxanes (cVMS) undergoing photooxidation in the environment and to assess the acute toxicity of inhaled secondary aerosols from cVMS, we used an oxidative flow reactor (OFR) to produce aerosols from oxidation of decamethylcyclopentasiloxane (D5). The aerosols produced from this process were characterized for size, shape, and chemical composition. We found that the OFR produced aerosols composed of silicon and oxygen, arranged in chain agglomerates, with primary particles of approximately 31 nm in diameter. Lung cells were exposed to the secondary organosilicon aerosols at estimated doses of 54-116 ng/cm<sup>2</sup> using a Vitrocell air-liquid interface system, and organic gases and ozone exposure was minimized through a series of denuders. Siloxane aerosols were not found to be highly toxic.",2020,Chemosphere,siloxanes,lung,unspecified,unspecified,silicone,no cosmetics context,no,"The paper focuses on the effects of inhaled secondary aerosols from cyclic siloxanes on lung cells, but it does not specifically address the health effects of chemical toxicants in cosmetic products."
31436368,Estimation of the Contribution Made to Down-the-Drain Emissions of D5 by Personal Care Product Categories in the European Union.,"Aquatic risk assessment of personal care chemicals requires quantifying the contribution of all product types containing these ingredients to down-the-drain emissions. We developed a probabilistic model framework embracing stochastic variability associated with individual consumers and their behaviors in the European Union, as well as other sources of uncertainty related to losses following applications (e.g., volatilization). The model was applied to decamethylcyclopentasoloxane (D5), an emollient used in wash-off (WO) and leave-on (LO) products. Quantifying contributions from each product category containing D5 to down-the-drain emissions is necessary to inform optimal risk management options. Simulation results for the baseline scenario in 2012 support the argument that LO products make up a minor contribution (7.1%) to down-the-drain emissions of D5, with only 0.20% of the D5 used in LO products being released to wastewater. The most influential model parameters are the release factor from WO products and the time between application and use for various LO product types, stressing the importance of embracing stochastic variability across individuals' behavior when assessing contributions of various product types to environmental emissions. The downward trend in WO use from 2010 to 2016 is reflected in declining concentrations in wastewater influent during the same period. Uncertainty remains about future levels of D5, once phasing out WO products is complete. The probabilistic model in conjunction with high-tier data of consumer habits is a promising high-tier tool for the characterization of complex emission scenarios of personal care ingredients. Integr Environ Assess Manag 2019;00:1-12. © 2019 SETAC.",2020,Integrated environmental assessment and management,siloxanes,unspecified,unspecified,unspecified,unspecified,cosmetics product study | environmental contamination,yes,"This paper is relevant because it investigates the contribution of personal care products to the emissions of a chemical toxicant (D5) in the European Union, which is a key aspect of understanding the health effects of chemical toxicants in cosmetic products."
32625016,Biocatalytic solutions to cyclomethicones problem in cosmetics.,"Silicones are polymers that have properties of great interest for cosmetic and personal care industry, especially D<sub>4</sub> (octamethylcyclotetrasiloxane) and D<sub>5</sub> (decamethylcyclopentasiloxane), generically named cyclomethicones. However, different studies show the hypothesis that the use of these products is harmful and, therefore, several countries have adopted legislative actions to limit their use in personal care and cosmetic products. Faced with this new situation, different cosmetic companies began to look for different alternatives to cyclomethicones, mainly: organomodified silicones or esters. The former are based on the addition of functional groups to the main chain of silicon and oxygen. The latter represent a totally different line, since their functional group is the ester, but they have properties similar to silicones. Esters, especially branched-chain ones are currently the more promising alternative to replace cyclomethicones in cosmetic formulations. Nowadays, most of them are obtained by chemical reactions that require high temperatures and non-selective /contaminant catalysts that lead to low-quality final products. As an alternative, biocatalytic synthesis occurs always at mild operation conditions supplying ultra-pure, odor, and colorless products with less wastes and side reactions. Therefore, biocatalysis is a valid and environmentally sustainable option for the synthesis of silicone-substitute esters used in cosmetic formulations.",2019,Engineering in life sciences,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study,yes,"The paper discusses the potential harm of cyclomethicones in cosmetics and explores biocatalytic solutions as alternatives, which is relevant to the health effects of chemical toxicants in cosmetic products."
30637717,Identification of small peptides and glycinamide that inhibit melanin synthesis using a positional scanning synthetic peptide combinatorial library.,"Antimelanogenic peptides are potentially useful to treat hyperpigmentation, but many peptides have limited application because of high cost and/or low activity. To identify small and potent peptide inhibitors of cellular melanin synthesis that are useful for cosmetic and medical applications. A positional scanning synthetic tetrapeptide combinatorial library was used for screening of potentially active peptides. Antimelanogenic activities of the peptide pools and individual peptides were evaluated in B16-F10 melanoma cells and human epidermal melanocytes treated with alpha-melanocyte-stimulating hormone (α-MSH). Predicted active tetrapeptide sequences were R-(F/L)-(C/W)-(G/R)-NH<sub>2</sub> . Of the individual tetrapeptides tested, D3 (RFWG-NH<sub>2</sub> ) and D5 (RLWG-NH<sub>2</sub> ) exhibited high antimelanogenic activities. Tetrapeptide D9 (FRWG-NH<sub>2</sub> ) with a sequence identical to that of a portion of α-MSH also showed antimelanogenic activity. Of the tripeptides tested, E5 (FWG-NH<sub>2</sub> ), E6 (LWG-NH<sub>2</sub> ) and E7 (RWG-NH<sub>2</sub> ) were relatively more active. Dipeptide F1 (WG-NH<sub>2</sub> ) and monopeptide G1 (G-NH<sub>2</sub> , glycinamide) retained activity, but G2 (Ac-G-NH<sub>2</sub> ) and G3 (glycine) did not. The antimelanogenic activities of peptides D3, E5, F1 and G1 were verified in α-MSH-stimulated human epidermal melanocytes. Commercially available G-NH<sub>2</sub> ·HCl suppressed the phosphorylation levels of cAMP-responsive element binding protein, protein levels of microphthalmia-associated transcription factor and tyrosinase, l-tyrosine hydroxylase activity of tyrosinase, and the melanin levels in stimulated cells. Small peptides, including glycinamide and tryptophanyl glycinamide, are potent antimelanogenic agents with potential value for the treatment of skin hyperpigmentation.",2019,The British journal of dermatology,siloxanes,skin,unspecified,unspecified,peptides,cosmetics product study,yes,"This paper is relevant because it investigates the effects of peptides on melanin synthesis, which is a potential health effect of chemical toxicants in cosmetic products, specifically those related to skin hyperpigmentation."
30357197,Thermodynamic assessment of (semi-)volatile hydrophobic organic chemicals in WWTP sludge - combining solid phase microextraction with non-target GC/MS.,"Applying WWTP sludge on arable soil has clear benefits from a resource recycling point of view but can potentially also lead to contamination of soil, agricultural products and the environment. The sludge contains a complex mixture of particularly hydrophobic organic chemicals (HOCs) that sorb to the organic matter. Equilibrium sampling was recently applied to the measurement of chemical activities of polycyclic aromatic hydrocarbons (PAHs) in secondary and digested sludge, and clear activity increases due to the anaerobic digestion treatment were observed. In the present study we extend this work to a large number of (semi-)volatile HOCs by combining automated headspace solid phase microextraction with non-targeted gas chromatography mass spectrometry. Chemical activity ratios were determined between sludge from the different stages of a WWTP and after co-composting with garden waste and sorbent amendment with activated carbon (AC) and biochar (BC). Generally, chemical activities increased from primary, to secondary, to digested sludge and the level in the dewatered sludge was not significantly different from the level in the digested sludge. Decamethylcyclopentasiloxane (D5) behaved differently as the level was similar until the dewatering step, where it increased 4-fold. The results confirmed the earlier observation that anaerobic digestion increased chemical activity, now for a broader range of chemicals, and showed that co-composting was effective in reducing chemical activities of most of the tested (semi-)volatile organic chemicals. Of the studied compounds, activities of D5 and a musk fragrance were reduced the least by co-composting.",2018,Environmental science. Processes & impacts,siloxanes,unspecified,unspecified,unspecified,silicone,analytical/method study,no,"This paper focuses on the thermodynamic assessment of hydrophobic organic chemicals in wastewater treatment plant sludge, which is not directly related to the health effects of chemical toxicants in cosmetic products."
30217112,Nondestructive Monitoring of the Dispersion State of Titanium Dioxide Nanoparticles in Concentrated Suspensions Using Magnetic Resonance Imaging.,"The purpose of the present study is to demonstrate the applicability of magnetic resonance imaging, especially T<sub>2</sub> relaxation time mapping, for nondestructive monitoring of the dispersion state of nanoparticles (NPs) in concentrated suspensions. TiO<sub>2</sub> 15-nm-diameter NPs, for use in sunscreen lotion products, were examined as a test NP. First, this study investigated whether T<sub>2</sub> is sensitive to the NP concentration. In experiments with pulsed nuclear magnetic resonance on TiO<sub>2</sub> NP suspensions with different organic solvents (ethanol, acetone, and decamethylcyclopentasiloxane), the T<sub>2</sub> of each solvent varied in the suspensions according to the NP concentration. This study also confirmed that T<sub>2</sub> mapping was effective for visualizing differences in NP concentration. Subsequently, gravitational sedimentation of the test suspensions was investigated. T<sub>2</sub> mapping exhibited better detection sensitivity to sedimentation occurring in concentrated suspensions than visual observation, as it enabled the detection of changes in NP distributions that could not be visible to the naked eye. In addition, measurements of backscattered light enabled the full understanding of the dispersion stability of the TiO<sub>2</sub> NPs in each solvent. Finally, the present study evaluated the centrifuge sedimentation of a commercial TiO<sub>2</sub> NP suspension. T<sub>2</sub> mapping clearly showed the complicated sedimentation behavior induced by the centrifugation treatment. The simulated fluid flow was consistent with the particle distribution in the centrifuged sample; thus, the sedimentation was believed to have developed in accordance with the vorticity generated by the centrifugation.",2018,Langmuir : the ACS journal of surfaces and colloids,siloxanes,eye,unspecified,sunscreen,titanium dioxide | silicone,sunscreen/UV filter study | skin/topical study | environmental contamination,no,"This paper focuses on the nondestructive monitoring of titanium dioxide nanoparticles in concentrated suspensions using magnetic resonance imaging, which is not directly related to the health effects of chemical toxicants in cosmetic products."
29710040,"Development of New D,L-Methionine-based Gelators.","D,L-Methionine was chosen as a starting material for the preparation of a new gelator N-10-undecenoyl-D,L-methionylaminooctadecane (DL-Met-R<sub>18</sub>). Three oligo (dimethylsiloxane)-containing gelators, DL-Met-R<sub>18</sub>/Si<sub>3</sub>, DL-Met-R<sub>18</sub>/Si<sub>7-8</sub>, and DL-Met-R<sub>18</sub>/Si<sub>14-15</sub>, were also prepared from DL-Met-R<sub>18</sub> by hydrosilylation reactions. Their gelation abilities were evaluated on the basis of the minimum gel concentration using nine solvents. Compound DL-Met-R<sub>18</sub> was able to gelate liquid paraffin and silicone oil, but it crystallized in most solvents. However, DL-Met-R<sub>18</sub>/Si<sub>7-8</sub> resulted to be the best gelator, gelling eight solvents at low concentrations. The results of gelation tests demonstrated that the ability to form stable gels decreases in the following order: DL-Met-R<sub>18</sub>/Si<sub>7-8</sub> ≈ DL-Met-R<sub>18</sub>/Si<sub>14-15</sub> > DL-Met-R<sub>18</sub>/Si<sub>3</sub> >> DL-Met-R<sub>18</sub>. The aspects and thermal stabilities of the gels were investigated using three-component mixtures of solvents composed of hexadecyl 2-ethylhexanoate, liquid paraffin, and decamethylcyclopentasiloxane (66 combinations). DL-Met-R<sub>18</sub>/Si<sub>3</sub>, DL-Met-R<sub>18</sub>/Si<sub>7-8</sub>, and DL-Met-R<sub>18</sub>/Si<sub>14-15</sub> could form gels with all these mixed solvent combinations; particularly, DL-Met-R<sub>18</sub>/Si<sub>7-8</sub> gave rise to transparent or translucent gels. FT-IR spectra suggested that the formation of hydrogen bonds between the NH and C=O groups of the amides is one of driving forces involved in the gelation process. Aggregates comprising three-dimensional networks were studied by transmission electron microscopy. Moreover, the viscoelastic behavior of the gels was investigated by rheology measurements.",2018,Journal of oleo science,siloxanes,unspecified,unspecified,unspecified,mineral oil | silicone,no cosmetics context,no,"This paper focuses on developing new gelators for various solvents, but it does not discuss the health effects of chemical toxicants in cosmetic products."
29659257,Diurnal Variability and Emission Pattern of Decamethylcyclopentasiloxane (D<sub>5</sub>) from the Application of Personal Care Products in Two North American Cities.,"Decamethylcyclopentasiloxane (D<sub>5</sub>) is a cyclic volatile methyl siloxane (cVMS) that is widely used in consumer products and commonly observed in urban air. This study quantifies the ambient mixing ratios of D<sub>5</sub> from ground sites in two North American cities (Boulder, CO, USA, and Toronto, ON, CA). From these data, we estimate the diurnal emission profile of D<sub>5</sub> in Boulder, CO. Ambient mixing ratios were consistent with those measured at other urban locations; however, the diurnal pattern exhibited similarities with those of traffic-related compounds such as benzene. Mobile measurements and vehicle experiments demonstrate that emissions of D<sub>5</sub> from personal care products are coincident in time and place with emissions of benzene from motor vehicles. During peak commuter times, the D<sub>5</sub>/benzene ratio (w/w) is in excess of 0.3, suggesting that the mass emission rate of D<sub>5</sub> from personal care product usage is comparable to that of benzene due to traffic. The diurnal emission pattern of D<sub>5</sub> is estimated using the measured D<sub>5</sub>/benzene ratio and inventory estimates of benzene emission rates in Boulder. The hourly D<sub>5</sub> emission rate is observed to peak between 6:00 and 7:00 AM and subsequently follow an exponential decay with a time constant of 9.2 h. This profile could be used by models to constrain temporal emission patterns of personal care products.",2018,Environmental science & technology,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study,yes,"This paper investigates the emission of a chemical toxicant (Decamethylcyclopentasiloxane) from personal care products, which is directly related to the health effects of chemical toxicants in cosmetic products."
29091426,Predicting the Surface Tension of Liquids: Comparison of Four Modeling Approaches and Application to Cosmetic Oils.,"The efficiency of four modeling approaches, namely, group contributions, corresponding-states principle, σ-moment-based neural networks, and graph machines, are compared for the estimation of the surface tension (ST) of 269 pure liquid compounds at 25 °C from their molecular structure. This study focuses on liquids containing only carbon, oxygen, hydrogen, or silicon atoms since our purpose is to predict the surface tension of cosmetic oils. Neural network estimations are performed from σ-moment descriptors as defined in the COSMO-RS model, while methods based on group contributions, corresponding-states principle, and graph machines use 2D molecular information (SMILES codes). The graph machine approach provides the best results, estimating the surface tensions of 23 cosmetic oils, such as hemisqualane, isopropyl myristate, or decamethylcyclopentasiloxane (D5), with accuracy better than 1 mN·m<sup>-1</sup>. A demonstration of the graph machine model using the recent Docker technology is available for download in the Supporting Information.",2017,Journal of chemical information and modeling,siloxanes,brain,unspecified,unspecified,silicone,cosmetics product study,yes,"This paper compares modeling approaches to predict the surface tension of liquids, which is relevant to understanding the properties of cosmetic oils."
29042087,Methyl siloxanes in barbershops and residence indoor dust and the implication for human exposures.,"Methyl siloxanes (MSs) have been widely added as emollients or solvents in various personal care products (PCPs) such as soap, shampoo and hair conditioner. A considerable percentage of MSs are released into the atmosphere directly from the use of PCPs in indoor environments. Indoor dust is a major reservoir of MSs, due to their particle-binding affinity. Dust ingestion could be one exposure pathway for special populations (hairdressers, for example). Though the toxicity of MSs is known, there is no information regarding the occurrence of MSs in barbershop dusts and the exposure of hairdressers through indoor dust ingestion. In the present study, the levels of three cyclic siloxanes (D4-D6) and 13 linear siloxanes (L4-L16) were measured in indoor dust samples collected from barbershops, and some other microenvironment including bathhouses, dormitories and households for comparison. The concentrations of ∑MSs in barbershop dusts were one to two orders of magnitude higher than those from the other three indoor microenvironments. The daily intakes of ∑MSs through indoor dust ingestion were estimated using the model of worst-case exposure (95th percentile concentration) and high dust ingestion, For the hairdressers in workplaces (barbershops), the exposure rates were 14.3ng/kg-bw/day, and for the general population, college students and toddlers (1-3yr), the corresponding exposure rates in living spaces were 3.43, 2.00 and 222ng/kg-bw/day, respectively. Such high exposure levels of MSs through dust ingestion indicate that we should not overlook the potential health risks for occupational groups and toddlers.",2018,The Science of the total environment,siloxanes,unspecified,unspecified,shampoo | conditioner | soap,silicone,cosmetics product study | hair product study | industrial/occupational,yes,"This paper investigates the occurrence of methyl siloxanes in indoor environments, including barbershops, and their potential human exposure, which is relevant to the health effects of chemical toxicants in cosmetic products."
29035792,Evolution of consciousness of exposure to siloxanes-review of publications.,"The purpose of this description is to review scientific literature from 1944 to 2017 as a source of information on the reasons for the increased interest in siloxanes (silicones). Not only the research area, but first, the changes in the tendency of research aims are important issues in the evaluation. On the one hand, the authors emphasize the unique properties of linear and cyclic siloxanes, providing many examples of beneficial applications, and on the other hand, there are some warnings of overcoming of the safety barrier of their presence in human environment. Analyzing the results from the SCOPUS database, it can be argued that the increased interest of scientists and government agencies particularly relates to the analysis of siloxanes in biological and environmental samples. This is caused not only by the widespread use of various siloxanes in the pharmaceutical, medical, cosmetic and food industries, but also by the direct contact of these compounds with tissues, as well as an increased access to knowledge and modern research tools that have developed the awareness of hazards. The development of research methods enables not only constant monitoring of progressively lower siloxanes concentrations in various samples, but because of the specificity of these methods, it also enables an identification of specific siloxane compounds and evaluation of their effects on humans and environment. This paper discusses the issues of the evolution of consciousness of exposure to siloxanes due to their increased synthesis and widespread use in many areas of human life, which contributes to environmental pollution.",2018,Chemosphere,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study,yes,"This paper reviews the scientific literature on siloxanes, which are used in various industries including cosmetics, and discusses their potential health effects."
28943206,Kaolinite in pharmaceutics and biomedicine.,"Kaolinite Al<sub>2</sub>Si<sub>2</sub>O<sub>5</sub>(OH)<sub>4</sub> is an abundant and inexpensive geomaterial regarded as one of the most common clay minerals in the earth's crust and the most widespread phase among the other kaolin polymorphs (halloysite, dickite and nacrite). Structurally, it is a hydrous aluminum phyllosilicate member belonging to the dioctahedral 1:1 kaolin mineral group. The particle size of the pseudohexagonal kaolinite platelets is normally <2μm (if compared to a human red blood cell of a typical diameter 6.2-8.2μm or to a virus particle of about 50nm diameter). The kaolinite platelets, either stacked together with a common booklet-like shape in a highly ordered structure (well crystallized) or disordered structure (poorly crystallized), consist of layers considered as a strong dipole of hydrophobic siloxane surface dominated by negative charges, and the other hydrophilic aluminol surface carries positive charges. Kaolinite has been used in many pharmaceutical applications as excipient or active ingredient, because it exhibits excellent physical, chemical and surface physicochemical properties. In addition to their classical pharmaceutical uses, kaolinite and its derivatives have been recently considered as a promising material in many biomedical innovation areas such as drug, protein and gene delivery based on the high interaction capacities with organic and biochemical molecules, bioadhesion and cellular uptake. Pharmaceutical kaolin grades are considerably demanded for usage as excipient in formulations of solid and semi-solid dosage forms. The most important functionalities of kaolin used as excipient are reported as diluent, binder, disintegrant, pelletizing and granulating, amorphizing, particle film coating, emulsifying and suspending agent. Because of its uninjured bioactivity, kaolinite has been also used as active agent for treatment of some common diseases. It can be topically administered as hemostatic agent, dermatological protector, anti-inflammatory agent and in pelotherapy, or orally as gastrointestinal protector, and antibacterial, antiviral, detoxification or antidiarrheal agent. With these premises, the future of kaolinite in health-care uses is strongly interesting, especially in the development of pharmaceutical and cosmetic industries. In biomedicinal investigations, it can be considered as a promising natural geomaterial for designing new derivatives that can contribute in the trials of discovering new therapeutic systems and treatment pathways of global challenge diseases such as cancer, viruses, antibiotic resistant bacteria, alzheimer, chronic skeletomuscular and geriatric diseases.",2017,International journal of pharmaceutics,siloxanes,liver | blood | gut,carcinogenicity,unspecified,silicone,cosmetics product study | skin/topical study | clinical/hospital study,no,"This paper discusses the properties and applications of kaolinite in pharmaceutics and biomedicine, but it does not address the health effects of chemical toxicants in cosmetic products."
28571909,The presence of contaminations in sewage sludge - The current situation.,"Sewage sludge/biosolids are by-wastes of municipal and industrial wastewater treatment. As sources of nutrients (C, N, P) they are widely used in intensive farming where large supplementation of organic matter to maintain fertility and enhance crop yields is needed. However, according to the report of European Commission published in 2010, only 39% of produced sewage sludge is recycled into agriculture in the European Union. This situation occurs mainly due to the fact, that the sewage sludge may contain a dangerous volume of different contaminants. For over decades, a great deal of attention has been focused on total concentration of few heavy metals and pathogenic bacteria Salmonella and Escherichia coli. The Sewage Sludge Directive (86/278/EEC) regulates the allowable limits of Zn, Cu, Ni, Pb, Cd, Cr and Hg and pathogens and allows for recovery of sludge on land under defined sanitary and environmentally sound conditions. In this paper, a review on quality of sewage sludge based on the publications after 2010 has been presented. Nowadays there are several papers focusing on new serious threats to human health and ecosystem occurring in sewage sludge - both chemicals (such as toxic trace elements - Se, Ag, Ti; nanoparticles; polyaromatic hydrocarbons; polychlorinated biphenyl; perfluorinated surfactants, polycyclic musks, siloxanes, pesticides, phenols, sweeteners, personal care products, pharmaceuticals, benzotriazoles) and biological traits (Legionella, Yersinia, Escherichia coli O157:H7).",2017,Journal of environmental management,siloxanes,unspecified,reproductive toxicity,unspecified,silicone,cosmetics product study | industrial/occupational | environmental contamination,no,"This paper is about the presence of contaminants in sewage sludge and its use in agriculture, which is unrelated to the health effects of chemical toxicants in cosmetic products."
28249037,Effects of a skin-massaging device on the ex-vivo expression of human dermis proteins and in-vivo facial wrinkles.,"Mechanical and geometrical cues influence cell behaviour. At the tissue level, almost all organs exhibit immediate mechanical responsiveness, in particular by increasing their stiffness in direct proportion to an applied mechanical stress. It was recently shown in cultured-cell models, in particular with fibroblasts, that the frequency of the applied stress is a fundamental stimulating parameter. However, the influence of the stimulus frequency at the tissue level has remained elusive. Using a device to deliver an oscillating torque that generates cyclic strain at different frequencies, we studied the effect(s) of mild skin massage in an ex vivo model and in vivo. Skin explants were maintained ex vivo for 10 days and massaged twice daily for one minute at various frequencies within the range of 65-85 Hz. Biopsies were analysed at D0, D5 and D10 and processed for immuno-histological staining specific to various dermal proteins. As compared to untreated skin explants, the massaging procedure clearly led to higher rates of expression, in particular for decorin, fibrillin, tropoelastin, and procollagen-1. The mechanical stimulus thus evoked an anti-aging response. Strikingly, the expression was found to depend on the stimulus frequency with maximum expression at 75Hz. We then tested whether this mechanical stimulus had an anti-aging effect in vivo. Twenty Caucasian women (aged 65-75y) applied a commercial anti-aging cream to the face and neck, followed by daily treatments using the anti-aging massage device for 8 weeks. A control group of twenty-two women, with similar ages to the first group, applied the cream alone. At W0, W4 and W8, a blinded evaluator assessed the global facial wrinkles, skin texture, lip area, cheek wrinkles, neck sagging and neck texture using a clinical grading scale. We found that combining the massaging device with a skin anti-aging formulation amplified the beneficial effects of the cream.",2017,PloS one,siloxanes,skin | liver,unspecified,unspecified,collagen,skin/topical study,no,"This paper focuses on the effects of mechanical stress from skin-massaging on dermal proteins and wrinkles, rather than the health effects of chemical toxicants in cosmetic products."
27845160,"Opinion of the Scientific Committee on Consumer Safety (SCCS) - Final version of the opinion on decamethylcyclopentasiloxane (cyclopentasiloxane, D5) in cosmetic products.",,2017,Regulatory toxicology and pharmacology : RTP,siloxanes,unspecified,unspecified,unspecified,silicone,cosmetics product study,yes,"This paper is relevant because it discusses the safety assessment of a chemical toxicant (decamethylcyclopentasiloxane, D5) specifically in cosmetic products."
27659059,VOC exposures in California early childhood education environments.,"Little information exists about exposures to volatile organic compounds (VOCs) in early childhood education (ECE) environments. We measured 38 VOCs in single-day air samples collected in 2010-2011 from 34 ECE facilities serving California children and evaluated potential health risks. We also examined unknown peaks in the GC/MS chromatographs for indoor samples and identified 119 of these compounds using mass spectral libraries. VOCs found in cleaning and personal care products had the highest indoor concentrations (d-limonene and decamethylcyclopentasiloxane [D5] medians: 33.1 and 51.4 μg/m³, respectively). If reflective of long-term averages, child exposures to benzene, chloroform, ethylbenzene, and naphthalene exceeded age-adjusted ""safe harbor levels"" based on California's Proposition 65 guidelines (10<sup>-5</sup> lifetime cancer risk) in 71%, 38%, 56%, and 97% of facilities, respectively. For VOCs without health benchmarks, we used information from toxicological databases and quantitative structure-activity relationship models to assess potential health concerns and identified 12 VOCs that warrant additional evaluation, including a number of terpenes and fragrance compounds. While VOC levels in ECE facilities resemble those in school and home environments, mitigation strategies are warranted to reduce exposures. More research is needed to identify sources and health risks of many VOCs and to support outreach to improve air quality in ECE facilities.",2017,Indoor air,siloxanes,unspecified,carcinogenicity,unspecified,silicone,cosmetics product study | analytical/method study,yes,"The paper discusses the presence of VOCs in personal care products, which are a type of cosmetic product, and their potential health risks in early childhood education environments."
27058927,From the shop to the drain - Volatile methylsiloxanes in cosmetics and personal care products.,"Organosiloxanes are widely used in the formulation of a broad range of cosmetic and personal care products (PCPs), including creams and lotions, bath soaps, shampoo and hair care products to soften, smooth, and moisten. In fact, the intensive and widespread use of organosiloxanes combined with their lipophilic nature, makes them interesting targets for future research, particularly in the toxicology area. This study focused on determining the concentration levels of these compounds in the bestselling brands of PCPs in the Oporto region (Portugal), allowing the estimation of dermal and inhalation exposure to siloxanes and the evaluation of the quantities released to the environment ""down-the-drain"" and to air. To accomplish this task, a QuEChERS technique (""Quick, Easy, Cheap, Effective, Rugged, and Safe"") was employed to extract the siloxanes from the target PCPs, which has never been tested before. The resulting extract was analysed by gas chromatography-mass spectrometry (GC-MS). The limits of detection varied between 0.17 (L2) and 3.75ngg(-1) (L5), being much lower than any values reported in the literature for this kind of products. In general, satisfactory precision (<10%) and accuracy values (average recovery of 84%) were obtained. 123 PCPs were analysed (moisturizers, deodorants, body and hair washes, toilet soaps, toothpastes and shaving products) and volatile methylsiloxanes were detected in 96% of the samples, in concentrations between 0.003μgg(-1) and 1203μgg(-1). Shampoo exhibited the highest concentration for cyclic and aftershaves for linear siloxanes. Combining these results with the daily usage amounts, an average daily dermal exposure of 25.04μgkgbw(-1)day(-1) for adults and 0.35μgkgbw(-1)day(-1) for baby/children was estimated. The main contributors for adult dermal exposure were body moisturizers, followed by facial creams and aftershaves, while for babies/children were body moisturizers, followed by shower gel and shampoo. Similarly, the average daily inhalation exposure was also estimated. Values of 1.56μgkgbw(-1)day(-1) for adults and 0.03μgkgbw(-1)day(-1) for babies/children were calculated. An estimate of the siloxanes amount released ""down-the-drain"" into the sewage systems through the use of toiletries was also performed. An emission per capita between 49.25 and 9574μgday(-1) (mean: 1817μgday(-1)) is expected and shampoo and shower gel presented the higher mean total values (1008μgday(-1) and 473.3μgday(-1), respectively). In the worst-case scenario, D5 and D3 were the predominant siloxanes in the effluents with 3336μgday(-1) and 3789μgday(-1), respectively. Regarding the air emissions per capita, values between 8.33 and 6109μgday(-1) (mean: 1607μgday(-1)) are expected and D5 and D6 were the predominant siloxanes.",2016,Environment international,siloxanes,skin,unspecified,moisturizer | shampoo | deodorant | body wash | soap | toothpaste,silicone,cosmetics product study | hair product study | skin/topical study | industrial/occupational | environmental contamination | analytical/method study,yes,"This paper investigates the presence of volatile methylsiloxanes in cosmetic and personal care products, which are chemical toxicants of interest in the study."
