pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
31416622,Preparation of magnetite/multiwalled carbon nanotubes/metal-organic framework composite for dispersive magnetic micro solid phase extraction of parabens and phthalate esters from water samples and various types of cream for their determination with liquid chromatography.,"In the current study, MMWCNTs@MIL-101(Cr) (Fe<sub>3</sub>O<sub>4</sub>/multiwalled carbon nanotubes/MIL-101(Cr)) was synthesized and utilized as a new sorbent for the first time. It was employed successfully for the extraction of parabens and phthalate esters (PEs) from water and cream samples prior to their quantification with HPLC-DAD. The prepared metal-organic-framework (MOF) was characterized by field emission scanning electron microscopy (FESEM), transmission electron microscopy (TEM), Fourier-transform infrared spectroscopy (FT-IR), energy-dispersive X-ray spectroscopy (EDX), EDX mapping, thermogravimetric analysis (TGA), vibrating-sample magnetometer (VSM) and X-ray powder diffraction (XRD). Three phthalate esters (dimethyl phthalate (DMP), diethyl phthalate (DEP), diallyl phthalate (DAP)) and two parabens (methylparaben (MP) and butylparaben (BP)) were chosen as model analytes. Several experimental factors affecting the extraction efficiency, including pH value, nanosorbent amount, sorption time, salt concentration, sample volume, type and volume of the eluent, and elution time were investigated. The optimization of the extraction method was carried out by response surface methodology (RSM) and desirability function (DF) approach. Under the opted conditions, the method was linear in the range of 0.1-1500 μg L<sup>-1</sup> with coefficients of determination > 0.9991. The limits of detection of PEs and parabens were found in the range of 0.03-0.15 μg L<sup>-1</sup> (S/N = 3). The relative standard deviations were less than 7.5% and the extraction recoveries ranged from 38.04 to 70.62%. The present method was simple, rapid, inexpensive and environmentally friendly and was successfully utilized for the determination of PEs and parabens in water samples and various types of cream samples with satisfactory results.",2019,Journal of chromatography. A,parabens,unspecified,unspecified,unspecified,unspecified,skin/topical study | industrial/occupational | analytical/method study,yes,"This paper is relevant because it involves the extraction and determination of parabens and phthalate esters, which are chemical toxicants commonly found in cosmetic products such as creams."
31360845,Cosmetics and Cancer: Adverse Event Reports Submitted to the Food and Drug Administration.,"There have been numerous controversies surrounding cosmetic products and increased cancer risk. Such controversies include associations between parabens and breast cancer, hair dyes and hematologic malignancies, and talc powders and ovarian cancer. Despite the prominent media coverage and numerous scientific investigations, the majority of these associations currently lack conclusive evidence. In 2016, the US Food and Drug Administration (FDA) made publically available all adverse event reports in Center for Food Safety and Applied Nutrition's Adverse Event Reporting System (CAERS), which includes complaints related to cosmetic products. We mined CAERS for cancer-related reports attributed to cosmetics. Between 2004 and 2017, cancer-related reports caused by cosmetics represented 41% of all adverse events related to cosmetics. This yielded 4427 individual reports of cancer related to a cosmetic product. Of these reports, the FDA redacted the specific product names in 95% of cancer-related reports under the Freedom of Information Act exemptions, most likely due to ongoing legal proceedings. For redacted reports, ovarian cancer reports dominated (n = 3992, 90%), followed by mesothelioma (n = 92, 2%) and malignant neoplasm unspecified (n = 46, 1%). For nonredacted reports, or those reports whose product names were not withheld (n = 218), 70% were related to ovarian cancer attributed to talc powders, followed by skin cancer (11%) and breast cancer (5%) attributed to topical moisturizers. Currently, CAERS is of limited utility, with the available data having been subjected to significant reporter bias and a lack of supportive information such as demographic data, medical history, or concomitant product use. Although the system has promise for safeguarding public health, the future utility of the database requires broader reporting participation and more complete reporting, paired with parallel investments in regulatory science and improved molecular methods.",2018,JNCI cancer spectrum,parabens,skin | breast | ovary | blood,carcinogenicity,moisturizer | hair dye,unspecified,cosmetics product study | hair product study | skin/topical study | food/dietary exposure,yes,"This paper investigates the potential link between cosmetic products and cancer, which is a specific health effect of chemical toxicants in cosmetic products."
31301591,Urinary parabens in adults from South China: Implications for human exposure and health risks.,"Parabens are a kind of preservatives widely used in cosmetic and personal care products and ubiquitously detected in the environment. However, little is known on human exposure to these chemicals. Our study mainly investigated the urinary parabens in adults from South China to evaluate the cumulative risk of paraben exposure. A total of 562 urine samples were collected from adult workers for the determination of methyl paraben (MeP), ethyl paraben (EtP), propyl paraben (PrP), butyl paraben, and benzyl parabens. High detection frequencies (≥98%) were observed for MeP, EtP, and PrP with median concentrations of 8.88, 5.11, and 1.44 μg/L, respectively. Urinary parabens was 4.5-46.2 fold higher in urine of females than those in males. Urinary MeP was associated with alcohol drinking and a history of tumor, while urinary PrP was negatively associated with education levels of the subjects. There were not significant associations between urinary concentrations of parabens and body mass index, which indicated that obesity was not associated with paraben exposure. Also, parabens did not correlate with human dietary habits. Although the total estimated daily intake (TEDI) of the major compound MeP and EtP in adult workers was lower than the acceptable daily intake (ADI), the TEDI of PrP exceed the ADI for a very few subjects, especially for females and low-educated ones, suggesting potential health risks.",2019,Ecotoxicology and environmental safety,parabens,unspecified,carcinogenicity,unspecified,unspecified,cosmetics product study | biomonitoring study | industrial/occupational,yes,"This paper investigates the urinary levels of parabens in adults from South China, which is relevant to understanding human exposure to these chemical toxicants in cosmetic products."
31095513,Human urine contamination with environmental pollutants: simultaneous determination using UPLC-MS/MS.,"Paraben derivatives are widely used as an antifungal, antimicrobial preservative in cosmetic products, pharmaceuticals, and food. These molecules are called endocrine disruptors (EDCs). The exposure of the human body to paraben derivatives needs further study and for this purpose 200 urine samples were collected from Tunisian men and women aged between 5 and 90 years to determine three paraben derivatives: methylparaben (MP), ethylparaben (EP) and propylparaben (PP) using ultra performance liquid chromatography-tandem mass spectrometer (UPLC-MS/MS). The three major parabens were found in 95 urine samples. The obtained results indicate that MP, EP, and PP were detected in 57%, 46%, and 40% of all samples, respectively. Urinary concentration for the three parabens was in the range of 0.88-84.46 ng/mL, 0.52-29.2 ng/mL, and 0.51-28.17 ng/mL of PP, MP, and EP, respectively. In addition, the concentrations of the paraben derivatives in women were higher than those of men. These findings indicate that the exposure occurs from common products (foods, cosmetics, and pharmaceuticals). The Tunisian authorities should control the composition of packaging of these common products in order to protect humans against EDCs.",2019,Journal of water and health,parabens,unspecified,endocrine disruption,unspecified,unspecified,cosmetics product study | biomonitoring study | analytical/method study,yes,"This paper is relevant because it investigates the presence of parabens, a type of chemical toxicant used in cosmetic products, in human urine samples."
31081626,"Variations, Determinants, and Coexposure Patterns of Personal Care Product Chemicals among Chinese Pregnant Women: A Longitudinal Study.","Exposure to mixtures of personal care product chemicals (PCPCs) is commonplace among the Chinese population; yet, limited data are available on the variations, determinants, and coexposure patterns of PCPCs, particularly among pregnant women at multiple time points during gestation. Here, we measured concentrations of 11 most common PCPCs (five parabens, five benzophenones, and triclosan) in 2823 urine samples collected from 941 pregnant women over three trimesters. Based on the quantification results, we calculated the intraclass correlation coefficient (ICC) to assess within-person variability of targeted compounds, applied linear mixed mode models to explore associations between urinary concentrations of PCPCs and exposure-related factors, and used percentile analysis to evaluate exposure to specific or multiple chemicals at one or three trimesters. Seven targeted compounds: methylparaben (MeP), ethylparaben (EtP), propylparaben (PrP), 4-hydroxybenzophenone (4-OH-BP), 2,4-dihydroxybenzophenone (BP-1), 2-hydroxy-4-methoxybenzophenone (BP-3), and triclosan (TCS) were detected in over 66% of samples. The median urinary concentrations (ng/mL) of MeP, EtP, PrP, 4-OH-BP, BP-1, BP-3, and TCS were 15.44, 0.49, 0.61, 0.16, 0.25, 0.53, and 0.48, respectively. We observed that benzophenones (ICC: 0.46-0.55) and triclosan (ICC: 0.50) were less variable than parabens (ICC: 0.35-0.40). Urinary levels of parabens were related to physical activity frequency; urinary levels of benzophenones were associated with the refurbishment of homes and household income, and urinary levels of triclosan were contingent upon the personal basic information (prepregnancy body mass index and age). Notably, higher levels of benzophenones and triclosan but lower paraben levels were observed in summer than in winter. Both coexposure to high percentiles of multiple pollutants at one trimester and exposure to one pollutant at high-dose through three trimesters were rare in the study population. Our findings suggest that these exposure-related factors should be taken into consideration, and health risks should be assessed on mixtures of pollutants in future epidemiological studies.",2019,Environmental science & technology,parabens,unspecified,unspecified,unspecified,unspecified,cosmetics product study | epidemiological study | biomonitoring study,yes,"This paper investigates the exposure to personal care product chemicals among pregnant women, which is directly related to the health effects of chemical toxicants in cosmetic products."
31041411,Skin safety and health prevention: an overview of chemicals in cosmetic products.,"Cosmetic products contain a wide range of chemicals to which we are exposed every day. The aim of the study was to determine the presence of potential dangerous substances which can cause adverse health effects by examining product labels. A total of 283 products were collected from various shops in Lecce (Italy) and divided into 3 categories: rinse-off, leave-on and make-up. The label of every product was examined and a list including fragrances, preservatives and other chemicals of concern was created. Fragrances were present in 52.3% of the examined products, mostly limonene (76.9%) and linalool (64.6%) but also citronellol (34.1%), geraniol (31.5%), coumarin (30%) and hexyl cinnamal (29.2%). Preservatives showed a rate of 60% and the most frequently identified were phenoxyethanol (48.7%), sodium benzoate (35.6%), potassium sorbate (22%), methylparaben (15.2%) and MI/MCI (9.9%). The other chemicals of concern were detected in 58% of products; included PEGs (62.3%), acrylate copolymer (34%), petrolatum (17.2%), polysorbates (14,8%), BHT (14.7%), ethylhextyl methoxycinnamate (13.6%), benzophenone-1 (3.7%), benzophenone-3 (4.9%), BHA (1.6%), cocamide DEA and toluene (1.2%). The use of many of these substances is allowed within certain limits, due to their toxicity at higher concentrations. Other important aspects should be considered as, for instance, the possibility of long-term effects. On the other hand, other substances may induce several acute adverse side-effects, i.e. contact dermatitis and allergic reactions. For these reasons, an enhancement of the criteria used for cosmetics formulation is required since many chemicals used singularly or combined are potentially unsafe.",2019,Journal of preventive medicine and hygiene,parabens,skin | immune system,skin sensitization,unspecified,phenoxyethanol,cosmetics product study,yes,"This paper examines the presence of chemicals in cosmetic products, including fragrances, preservatives, and other chemicals of concern, which can cause adverse health effects."
30909033,An insight into toxicity and human-health-related adverse consequences of cosmeceuticals - A review.,"In recent years, the use of cosmeceutical-based personal care and beauty products has ever increased, around the world. Currently, an increasing number of compounds are being assimilated in the formulation of cosmetic products as preservatives, fragrances, surfactants, etc. to intensify the performance, quality, value, and lifespan of cosmetics. Nevertheless, many of these chemical additives pose toxic effects to the human body, exhibiting health risks from a mild hypersensitivity to life-threatening anaphylaxis or lethal intoxication. Therefore, the indiscriminate application of cosmeceuticals has recently become a mounting issue confronting public health. The present review focuses on exposure to a large variety of toxic substances used in cosmetic formulations such as 1,4-dioxane formaldehyde, paraformaldehyde, benzalkonium chloride, imidazolidinyl urea, diazolidinyl urea, trace heavy metals, parabens derivatives, phthalates, isothiazolinone derivatives (methylchloroiso-thiazolinone, and methylisothiazolinone), methyldibromo glutaronitrile, and phenoxy-ethanol. The biological risks related to these substances that they can pose to human health in terms of cytotoxicity, genotoxicity, mutagenicity, neurotoxicity oestrogenicity or others are also discussed. Researchers from academia, consultancy firms, governmental organizations, and cosmetic companies should carry out further progress to keep updating the consumers regarding the dark-sides, and health-related harmful apprehensions of cosmetics. In addition, the industry-motivated initiatives to abate environmental impact through green, sustainable and eco-friendly product development grasp significant perspective.",2019,The Science of the total environment,parabens,brain,endocrine disruption | neurotoxicity | genotoxicity,unspecified,unspecified,cosmetics product study,yes,"This paper reviews the toxicity and health risks associated with various chemical additives used in cosmetic products, making it relevant to the study on health effects of chemical toxicants in cosmetic products."
30900864,[Determination of 25 preservatives in cosmetics by gas chromatography-tandem mass spectrometry].,"A method was developed for the simultaneous determination of benzoic acid and its esters, parabens, phenoxyisopropanol, chlorphenesin, dehydroacetic acid, 2,6-di-<i>tert</i>-butyl-4-methylphenol, methylchloroisothiazolone, methylisothiazolone and other preservatives in cosmetics by gas chromatography-tandem mass spectrometry (GC-MS/MS). The samples were extracted ultrasonically with a 0.1 mg/mL L(+)-ascorbic acid menthol solution after being spiked with a mixture solution of 2-octanol, phenol and heptachlor as internal standards and anhydrous sodium sulfate as a dehydrating reagent. Finally, the extract was centrifuged, filtered, and then analyzed by GC-MS/MS. The analytes were separated using an HP-5MS capillary column (30 m×0.25 mm×0.25 μm) with a temperature-programming program. The inlet, transfer line and ion source temperatures were set to 260, 250 and 230℃, respectively. Helium (99.999%) was used as the carrier gas at a flow rate of 1 mL/min. The final extract (1 μL) was injected in split mode (10:1). Analysis was performed in the multiple reaction monitoring (MRM) mode. Three types of cosmetics, as well as water, milk and cream as samples were selected to verify the accuracy of the method at four levels. The average spiked recoveries ranged from 82.3% to 119.4% with relative standard deviations (<i>n</i>=6) of less than 14.3%. The limits of detection were lower than 0.99 μg/kg for all the preservatives. The method is sensitive, and reliable for the simultaneous determination of the 25 preservatives in cosmetics. Nonetheless, complementary methods need to be developed for the determination of some other preservatives that cannot be detected by GC-MS/MS.",2019,Se pu = Chinese journal of chromatography,parabens,unspecified,unspecified,unspecified,vitamin C,cosmetics product study | skin/topical study | analytical/method study,yes,"This paper is relevant because it involves the analysis of preservatives commonly found in cosmetic products, which are chemical toxicants of interest in the study."
30619190,Genomic Analysis of <i>Microbulbifer</i> sp. Strain A4B-17 and the Characterization of Its Metabolic Pathways for 4-Hydroxybenzoic Acid Synthesis.,"The marine bacterium <i>Microbulbifer</i> sp. A4B-17 produces secondary metabolites such as 4-hydroxybenzoic acid (4HBA) and esters of 4HBA (parabens). 4HBA is a useful material in the synthesis of the liquid crystal. Parabens are man-made compounds that have been extensively used since the 1920s in the cosmetic, pharmaceutical, and food industries for their effective antimicrobial activity. In this study, we completed the sequencing and annotation of the A4B-17 strain genome and found all genes for glucose utilization and 4HBA biosynthesis. Strain A4B-17 uses the Embden-Meyerhof-Parnas (EMP), hexose monophosphate (HMP), and Entner-Doudoroff (ED) pathways to utilize glucose. Other sugars such as fructose, sucrose, xylose, arabinose, galactose, mannitol, and glycerol supported cell growth and 4HBA synthesis. Reverse transcriptional analysis confirmed that the key genes involved in the glucose metabolism were functional. Paraben concentrations were proportionally increased by adding alcohols to the culture medium, indicating that strain A4B-17 synthesizes the 4HBA and the alcohols separately and an esterification reaction between them is responsible for the paraben synthesis. A gene that codes for a carboxylesterase was proposed to catalyze this reaction. The temperature and NaCl concentration for optimal growth were determined to be 35°C and 22.8 g/L.",2018,Frontiers in microbiology,parabens,eye,unspecified,unspecified,glycerin,cosmetics product study,no,"This paper is about the genomic analysis of a bacterium that produces parabens, but it does not investigate the health effects of parabens in cosmetic products."
30518793,Exposure to selected preservatives in personal care products: case study comparison of exposure models and observational biomonitoring data.,"Exposure models provide critical information for risk assessment of personal care product ingredients, but there have been limited opportunities to compare exposure model predictions to observational exposure data. Urinary excretion data from a biomonitoring study in eight individuals were used to estimate minimum absorbed doses for triclosan and methyl-, ethyl-, and n-propyl- parabens (TCS, MP, EP, PP). Three screening exposure models (European Commission Scientific Commission on Consumer Safety [SCCS] algorithms, ConsExpo in deterministic mode, and RAIDAR-ICE) and two higher-tier probabilistic models (SHEDS-HT, and Creme Care & Cosmetics) were used to model participant exposures. Average urinary excretion rates of TCS, MP, EP, and PP for participants using products with those ingredients were 16.9, 3.32, 1.9, and 0.91 μg/kg-d, respectively. The SCCS default aggregate and RAIDAR-ICE screening models generally resulted in the highest predictions compared to other models. Approximately 60-90% of the model predictions for most of the models were within a factor of 10 of the observed exposures; ~30-40% of the predictions were within a factor of 3. Estimated exposures from urinary data tended to fall in the upper range of predictions from the probabilistic models. This analysis indicates that currently available exposure models provide estimates that are generally realistic. Uncertainties in preservative product concentrations and dermal absorption parameters as well as degree of metabolism following dermal absorption influence interpretation of the modeled vs. measured exposures. Use of multiple models may help characterize potential exposures more fully than reliance on a single model.",2020,Journal of exposure science & environmental epidemiology,parabens,skin,unspecified,unspecified,unspecified,cosmetics product study | skin/topical study | biomonitoring study,yes,"This paper investigates the exposure to preservatives in personal care products, which is directly related to the health effects of chemical toxicants in cosmetic products."
30484673,Parabens and their relation to obesity.,"Parabens are a group of chemicals used as preservatives in the food, cosmetic and pharmaceutical industries. They are known to possess estrogenic effects, and therefore have been classified as endocrine disruptors. In addition to the classical endocrine organs, other tissues have endocrine activity, including adipose tissue. Several chemicals are known to cause obesogenic effects, and parabens are currently being studied in this context. The aim of this study was to investigate the possible connections of paraben exposure and obesity. Blood plasma from 27 healthy women was collected during their menstrual cycle. Basal anthropometric measures, levels of parabens (methylparaben, ethylparaben and propylparaben), adipokines (adiponectin, adipsin, leptin, resistin and visfatin) and hormones affecting energy balance and metabolic health (c-peptide, ghreline, GIP, GLP-1, glucagon, insulin, PAI-1) were measured. A Kolmogorov-Smirnov test showed higher methylparaben and propylparaben levels in women with BMI 25-34.9 compared to those with BMI 18.5-24.9. Plasma levels of methylparaben as well as the sum of parabens were positively associated with the plasma adipsin levels. Negative associations for methylparaben were found for glucagon, leptin and PAI-1. In accordance with other experimental studies we observed important associations of methylparaben and hormones affecting energy balance and metabolic health, indicating its obesogenic potential.",2018,Physiological research,parabens,blood | adipose tissue,endocrine disruption | reproductive toxicity,unspecified,peptides,cosmetics product study,yes,"This study examines the potential link between paraben exposure and obesity, which is a health effect of chemical toxicants in cosmetic products."
30316544,"Elevated concentrations of urinary triclocarban, phenol and paraben among pregnant women in Northern Puerto Rico: Predictors and trends.","Understanding important sources and pathways of exposure to common chemicals known or suspected to impact human health is critical to eliminate or reduce the exposure. This is particularly important in areas such as Puerto Rico, where residents have higher exposures to numerous chemicals, as well as higher rates of many adverse health outcomes, compared to the mainland US. The aim of this study was to assess distributions, time trends, and predictors of urinary triclocarban, phenol, and paraben biomarkers measured at multiple times during pregnancy among women living in Northern Puerto Rico. We recruited 1003 pregnant women between years 2010 and 2016 from prenatal clinics and collected urine samples and questionnaire data on personal care product use at up to three separate visits, between 16 and 28 weeks gestation. Urine samples were analyzed for triclocarban, seven phenols and four parabens: 2,4-dichlorophenol, 2,5-dichlorophenol, benzophenone-3, bisphenol A (BPA), bisphenol S (BPS), bisphenol F, triclosan, butylparaben, ethylparaben, methylparaben, and propylparaben. Detectable triclocarban, phenol and paraben concentrations among pregnant women were prevalent and tended to be higher than levels measured in women of reproductive age from the general US population, especially triclocarban, which had a median concentration 37 times higher in Puerto Rico participants (2.6 vs 0.07 ng/mL). A decreasing temporal trend was statistically significant for urine concentrations of BPA during the study period, while the BPA substitute BPS showed an increasing temporal trend. Significant and positive associations were found between biomarker concentrations with the products use in the past 48-h (soap, sunscreen, lotion, cosmetics). There was an increasing trend of triclocarban/triclosan urinary concentrations with increased concentrations of triclocarban/triclosan listed as the active ingredient in the bar soap/liquid soap products reported being used. Our results suggest several potential exposure sources to triclocarban, phenols, and parabens in this population and may help inform targeted approaches to reduce exposure.",2018,Environment international,parabens,unspecified,unspecified,sunscreen | soap,unspecified,cosmetics product study | sunscreen/UV filter study | skin/topical study | biomonitoring study,yes,"The paper investigates the presence of triclocarban, phenol, and paraben biomarkers in pregnant women, which are chemical toxicants commonly found in cosmetic products."
30293015,Associations between prenatal maternal urinary concentrations of personal care product chemical biomarkers and childhood respiratory and allergic outcomes in the CHAMACOS study.,"Personal care product chemicals may be contributing to risk for asthma and other atopic illnesses. The existing literature is conflicting, and many studies do not control for multiple chemical exposures. We quantified concentrations of three phthalate metabolites, three parabens, and four other phenols in urine collected twice during pregnancy from 392 women. We measured T helper 1 (Th1) and T helper 2 (Th2) cells in their children's blood at ages two, five, and seven, and assessed probable asthma, aeroallergies, eczema, and lung function at age seven. We conducted linear and logistic regressions, controlling for additional biomarkers measured in this population as selected by Bayesian Model Averaging. The majority of comparisons showed null associations. Mono-n-butyl phthalate (MnBP) was associated with higher Th2% (RR: 10.40, 95% CI: 3.37, 17.92), and methyl paraben was associated with lower Th1% (RR: -3.35, 95% CI: -6.58, -0.02) and Th2% at borderline significance (RR: -4.45, 95% CI: -8.77, 0.08). Monoethyl phthalate was associated with lower forced expiratory flow from 25 to 75% of forced vital capacity (FEF<sub>25-75%</sub>) (RR: -3.22 L/s, 95% CI: -6.02, -0.34). Propyl paraben (OR: 0.86, 95% CI: 0.74, 0.99) was associated with decreased odds of probable asthma. While some biomarkers, particularly those from low molecular weight phthalates, were associated with an atopic cytokine profile and poorer lung function, no biomarkers were associated with a corresponding increase in atopic disease.",2018,Environment international,parabens,lung | blood | immune system,immune disruption,unspecified,unspecified,cosmetics product study | biomonitoring study,yes,"This paper investigates the health effects of chemical toxicants found in personal care products on childhood respiratory and allergic outcomes, which is directly related to the study's focus on health effects of chemical toxicants in cosmetic products."
30289585,Development of a liquid chromatography/tandem mass spectrometry method for monitoring of long-term exposure to parabens.,"Parabens, the alkyl esters of 4-hydroxybenzoic acid, are a family of compounds widely used as preservatives in cosmetic products, including for children, and some are permitted in foods. Parabens are known to be weak endocrine disruptors because they interfere with the function of endogenous hormones through binding to estrogen receptors. Therefore, the levels of parabens in biological samples indicate endocrine-disruptive exposure. In particular, hair samples can provide information on accumulated exposure to parabens. For monitoring of long-term exposure to parabens, an improved analytical method for rapid and direct determination in hair sample was developed involving ultra-performance liquid chromatography-tandem mass spectrometry using on-line extraction. Five parabens (methyl-, ethyl-, propyl-, butyl- and benzylparaben) were separated within 10 min after incubation with 1 N HCl. Parabens were separated using a Waters BEH C<sub>18</sub> column (2.1 mm × 100 mm, 1.7 μm) and a mobile phase consisting of 10 mM ammonium acetate in water and acetonitrile with a gradient program at a flow rate of 300 μL/min. The analysis of the separated parabens was monitored with electrospray negative ionization tandem mass spectrometry. The linearity of the method was demonstrated by r<sup>2</sup>  ≥ 0.994. The limits of detection as defined by a signal-to-noise ratio of 3 were 1-5 ng/g. The mean concentration of the five parabens in hair of human subjects was measured to be 55.6 ± 24.3 to 136.9 ± 48.5 ng/g. The levels of parabens in hair samples may play an important role in understanding probable endocrine-disruptive exposure, and the described method could be used to evaluate and monitor long-term exposure to parabens as endocrine disruptors.",2019,Rapid communications in mass spectrometry : RCM,parabens,unspecified,endocrine disruption,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper is relevant because it focuses on the detection and monitoring of parabens, a type of chemical toxicant commonly found in cosmetic products, which are known to be endocrine disruptors."
30239029,Prevalence of potential contact allergens in baby cosmetic products.,"Allergic contact dermatitis (ACD) is an increasing problem in children. We sought to investigate the extent of haptens or contact allergens present in baby cosmetic products. Computer programming scripts were written to web-scrape UK supermarkets and pharmacies. In total, 438 unique 'baby products' were identified, and constituent ingredient information was extracted. Data were cross-referenced against 10 standardized patch test reference series. We found that 88% of products had at least one reference contact allergen. There was a mean of 2.21 (range 1-15) reference allergens per product. The most abundant compounds were parabens, fragrances, cetyl/steryl alcohol, methylisothiazolinone, sodium lauryl sulfate and lanolin alcohol. Branded products and those marketed as 'sensitive/gentle/organic/fragrance-free' appeared to contain a greater number of reference allergens than those not marketed as such. This study highlights the increasing number of cosmetic products targeted to children in the UK, and the extent of potential allergens present in these products.",2019,Clinical and experimental dermatology,parabens,immune system,skin sensitization,baby product,Sodium Lauryl Sulfate / Sodium Laureth Sulfate | lanolin,cosmetics product study | epidemiological study,yes,"This paper investigates the presence of potential contact allergens in baby cosmetic products, which are a subset of cosmetic products and can contain chemical toxicants that may have health effects."
30145645,Contact Dermatitis to Medications and Skin Products.,"Consumer products and topical medications today contain many allergens that can cause a reaction on the skin known as allergic contact dermatitis. This review looks at various allergens in these products and reports current allergic contact dermatitis incidence and trends in North America, Europe, and Asia. First, medication contact allergy to corticosteroids will be discussed along with its five structural classes (A, B, C, D1, D2) and their steroid test compounds (tixocortol-21-pivalate, triamcinolone acetonide, budesonide, clobetasol-17-propionate, hydrocortisone-17-butyrate). Cross-reactivities between the steroid classes will also be examined. Next, estrogen and testosterone transdermal therapeutic systems, local anesthetic (benzocaine, lidocaine, pramoxine, dyclonine) antihistamines (piperazine, ethanolamine, propylamine, phenothiazine, piperidine, and pyrrolidine), topical antibiotics (neomycin, spectinomycin, bacitracin, mupirocin), and sunscreen are evaluated for their potential to cause contact dermatitis and cross-reactivities. Finally, we examine the ingredients in the excipients of these products, such as the formaldehyde releasers (quaternium-15, 2-bromo-2-nitropropane-1,3 diol, diazolidinyl urea, imidazolidinyl urea, DMDM hydantoin), the non-formaldehyde releasers (isothiazolinones, parabens, methyldibromo glutaronitrile, iodopropynyl butylcarbamate, and thimerosal), fragrance mixes, and Myroxylon pereirae (Balsam of Peru) for contact allergy incidence and prevalence. Furthermore, strategies, recommendations, and two online tools (SkinSAFE and the Contact Allergen Management Program) on how to avoid these allergens in commercial skin care products will be discussed at the end.",2019,Clinical reviews in allergy & immunology,parabens,skin | immune system,skin sensitization,sunscreen,unspecified,sunscreen/UV filter study | skin/topical study | clinical/hospital study | epidemiological study,yes,"This paper discusses the health effects of chemical toxicants in skin products, specifically focusing on contact dermatitis caused by allergens in medications and cosmetics."
30029372,Simultaneous determination of preservatives and synthetic dyes in cosmetics by single-step vortex extraction and clean-up followed by liquid chromatography coupled to tandem mass spectrometry.,"A simple methodology based on vortex extraction (VE) followed by liquid chromatography tandem mass spectrometry (LC-MS/MS) has been developed for the simultaneous analysis of 22 regulated preservatives and synthetic dyes in cosmetics. The extraction procedure was performed in an Eppendorf tube allowing both extraction and clean-up in a single step, reducing sample and reagents consumption, and resulting in an effective and quick extraction. The method exhibited good linearity (R<sup>2</sup> ≥ 0.9918) and intra and inter-day precision (%RSD ≤ 13) with LOQs lower than 0.587 µg g<sup>-1</sup> for preservatives and 3.437 µg g<sup>-1</sup> for synthetic dyes. Quantitative recoveries were obtained at four concentration levels in the range 2-100 µg g<sup>-1</sup> in the cosmetic matrices. The method was successfully applied to a broad range of cosmetics, including both leave-on and rinse-off products in which 13 of the target compounds could be quantified at concentrations ranging from 0.39 to 442 µg g<sup>-1</sup> in the case of dyes, and from 1.89 to 1335 µg g<sup>-1</sup> for the preservatives. It can be highlighted the presence of parabens in 24 out of the 35 analyzed samples at concentrations higher than 1000 µg g<sup>-1</sup> in a toothpaste.",2018,Talanta,parabens,unspecified,unspecified,toothpaste,unspecified,cosmetics product study | analytical/method study,no,"Although this paper discusses the analysis of preservatives in cosmetics, it does not investigate the health effects of these chemical toxicants."
29990889,Stressed degradation studies of domiphen bromide by LC-ESI-MS/MS identify a novel promising antimicrobial agent.,"Nowadays, parabens have been replaced by domiphen bromide, which is widely used in pharmaceutical and cosmetic products. The main aim of this study was to investigate stressed degradation products of domiphen bromide by mean of a rapid, specific and reliable LC-ESI MS/MS since phenyl bromination may occur due to the oxidation of bromide counter ion under oxidative conditions. LC-ESI-MS/MS have characterized a new compound, p-bromodomiphen, as the only degradation product and structure elucidation was also confirmed by the synthesis of the standard. Notably, the resulting p-bromodomiphen bromide is more stable then domiphen bromide in oxidizing conditions since no di-bromoderivatives were detected by MS studies; both domiphen and its p-bromo derivative were tested for antibacterial activity and were more effective on Gram positive (Staphylococcus aureus ATCC25923 and Bacillus cereus DSM31) compared to Gram negative bacteria (Escherichia coli ATCC25922 and Pseudomonas aeruginosa DSM22644). In conclusion, stressed degradation studies by LC-ESI-MS/MS have characterized a new compound that comprises an alternative to domiphen bromide since its antimicrobial activity is comparable to, if not better than, the parental compound.",2018,Journal of pharmaceutical and biomedical analysis,parabens,unspecified,unspecified,unspecified,unspecified,cosmetics product study,no,"This paper focuses on the degradation products of domiphen bromide, a potential replacement for parabens, but does not investigate the health effects of chemical toxicants in cosmetic products."
