pmid,title,abstract,pub_year,journal,toxicant,organs,health_effects,products,ingredients,inference,relevant,relevance_reason
30062513,GDME-based methodology for the determination of free formaldehyde in cosmetics and hygiene products containing formaldehyde releasers.,"Formaldehyde is often applied in the industrial production of different products, such as textiles, insulation materials, or cosmetics, due to its preservative and disinfectant properties. However, formaldehyde is classified by the International Agency for Research on Cancer as carcinogenic, and there are numerous studies about the pernicious health effects that frequent exposure to formaldehyde can pose to human health. In the cosmetic industry, compounds called formaldehyde releasers are added during production, with the intent of releasing small amounts of formaldehyde over time. Although there are many methods available for the determination of formaldehyde, they are usually not suitable for the determination of free formaldehyde in cosmetics with formaldehyde releasers in their composition, as they can promote the accelerated release of formaldehyde. In this work, the gas-diffusion microextraction (GDME) technique was used for the extraction of formaldehyde from cosmetic and personal hygiene products. Acetylacetone was used as the derivatization reagent which was later used for the spectrophotometric determination of formaldehyde. The developed methodology exhibits limits of detection (1.98 mg kg<sup>-1</sup>) and quantification (6.60 mg kg<sup>-1</sup>) perfectly adequate for the determination of formaldehyde in these samples. Formaldehyde values between 6.9 ± 0.3 and 365 ± 15 mg kg<sup>-1</sup> were found in samples containing the formaldehyde releasers DMDM hydantoin, Diazolidinyl urea, and Bronopol. Furthermore, mass spectrometry studies were performed in order to unbiasedly ensure the presence of formaldehyde in every extract. GDME proved to be an economical, simple, and robust alternative for the extraction of free formaldehyde in personal hygiene and cosmetic samples. Graphical abstract ᅟ.",2018,Analytical and bioanalytical chemistry,formaldehyde_releasers,unspecified,carcinogenicity,unspecified,unspecified,cosmetics product study | industrial/occupational | analytical/method study,yes,"The paper discusses the determination of free formaldehyde in cosmetics, which is a chemical toxicant of concern in the study."
29478830,Determination of free formaldehyde in cosmetics containing formaldehyde-releasing preservatives by reversed-phase dispersive liquid-liquid microextraction and liquid chromatography with post-column derivatization.,"An analytical method for the determination of traces of formaldehyde in cosmetic products containing formaldehyde-releasing preservatives has been developed. The method is based on reversed-phase dispersive liquid-liquid microextraction (RP-DLLME), that allows the extraction of highly polar compounds, followed by liquid chromatography-ultraviolet/visible (LC-UV/vis) determination with post-column derivatization. The variables involved in the RP-DLLME process were studied to provide the best enrichment factors. Under the selected conditions, a mixture of 500 μL of acetonitrile (disperser solvent) and 50 μL of water (extraction solvent) was rapidly injected into 5 mL of toluene sample solution. The extracts were injected into the LC-UV/vis system using phosphate buffer 6 mmol L<sup>-1</sup> at pH 2 as mobile phase. After chromatographic separation, the eluate merged with a flow stream of pentane-2,4-dione in ammonium acetate solution as derivatizing reagent and passed throughout a post-column reactor at 85 °C in order to derivatize formaldehyde into 3,5-diacetyl-1,4-dihydrolutidine, according to Hantzsch reaction, which was finally measured spectrophotometrically at 407 nm. The method was successfully validated showing good linearity, an enrichment factor of 86 ± 2, limits of detection and quantification of 0.7 and 2.3 ng mL<sup>-1</sup>, respectively, and good repeatability (RSD < 9.2%). Finally, the proposed analytical method was applied to the determination of formaldehyde in different commercial cosmetic samples containing formaldehyde-releasing preservatives, such as bronopol, diazolidinyl urea, imidazolidinyl urea, and DMDM hydantoin, with good relative recovery values (91-113%) thus showing that matrix effects were negligible. The good analytical features of the proposed method besides of its simplicity and affordability, make it useful to carry out the quality control of cosmetic products containing formaldehyde-releasing preservatives.",2018,Journal of chromatography. A,formaldehyde_releasers,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,"This paper is relevant because it discusses the determination of formaldehyde in cosmetic products, a chemical toxicant of concern."
29256904,Contact Dermatitis Associated With Skin Cleansers: Retrospective Analysis of North American Contact Dermatitis Group Data 2000-2014.,"There is limited information regarding contact dermatitis (CD) associated with skin cleansers (SCs). The aim of the study was to evaluate the prevalence of allergic patch test (APT) reactions and irritant CD (ICD) associated with SCs. A retrospective cross-sectional analysis was performed using North American Contact Dermatitis Group data, 2000-2014. Of 32,945 tested patients, 1069 (3.24%) had either APT reaction or ICD associated with SCs. Of these, 692 (64.7%) had APT reaction only, 350 (32.7%) had ICD only, and 27 (2.5%) had both. Individuals with APT reaction and/or ICD were more likely to have occupationally related skin disease (relative risk [RR] = 3.8 [95% confidence interval {CI} = 3.3-4.5] for APT reaction and 10.0 [95% CI = 8.2-12.2] for ICD, respectively, P < 0.0001). As compared with those without APT reaction to SC, individuals with APT reaction had significantly higher frequencies of hand (RR = 2.4 [95% CI = 2.1-2.7]) and arm dermatitis (RR = 1.3 [95% CI = 1.1-1.6], P ≤ 0.001). Irritant CD was strongly associated with hand dermatitis (RR = 6.2 [95% CI = 5.2-7.3], P < 0.0001). More than 50 allergens were associated with SCs including quaternium-15 (11.2%), cocamidopropyl betaine (9.5%), methylchloroisothiazolinone/methylisothiazolinone (8.4%), coconut diethanolamide (7.9%), fragrance mix I (7.7%), Myroxylon pereirae (5.9%), 4-chloro-3,5-xylenol (5.8%), amidoamine (5.5%), and formaldehyde (4.4%). Many allergens, especially preservatives and surfactants, were associated with SCs. Most cases involved the hands and were occupationally related.",2018,"Dermatitis : contact, atopic, occupational, drug",formaldehyde_releasers,skin | immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | epidemiological study | industrial/occupational,yes,"This paper is relevant because it investigates the health effects of skin cleansers, which are a type of cosmetic product."
29194657,A proposal to create an extension to the European baseline series.,"The current European baseline series consists of 30 allergens, and was last updated in 2015. To use data from the European Surveillance System on Contact Allergies (ESSCA) to propose an extension to the European baseline series in response to changes in environmental exposures. Data from departmental and national extensions to the baseline series, together with some temporary additions from departments contributing to the ESSCA, were collated during 2013-2014. In total, 31689 patients were patch tested in 46 European departments. Many departments and national groups already consider the current European baseline series to be a suboptimal screen, and use their own extensions to it. The haptens tested are heterogeneous, although there are some consistent themes. Potential haptens to include in an extension to the European baseline series comprise sodium metabisulfite, formaldehyde-releasing preservatives, additional markers of fragrance allergy, propolis, Compositae mix, and 2-hydroxyethyl methacrylate. In combination with other published work from the ESSCA, changes to the current European baseline series are proposed for discussion. As well as addition of the allergens listed above, it is suggested that primin and clioquinol should be deleted from the series, owing to reduced environmental exposure.",2018,Contact dermatitis,formaldehyde_releasers,immune system,skin sensitization,unspecified,unspecified,clinical/hospital study,no,"This paper is not directly relevant because it proposes an extension to the European baseline series for contact allergens, but does not specifically address the health effects of chemical toxicants in cosmetic products."
29139375,"Kitty Litter Dermatitis from-Bromo-2-Nitropropane-1,3-Diol.","70-year-old white man presented with a 6-week history of an acute pruritic eruption in the axillary vaults, inguinal folds, and central lumbar area. Due to the severity of the pruritus, the patient was evaluated in the emergency department. He was treated with intramuscular triamcinolone, oral fluconazole, clobetasol cream, and miconazole powder, which provided only minimal relief. The patient had presented with brightly erythematous patches in the axillary vaults and inguinal folds with numerous erythematous, scaly, coalescing papules and plaques agminated on the lumbar region (Figure). Due to persistence, despite topical corticosteroids, an allergic contact dermatitis was suspected so patch-testing using the T.R.U.E. Test (SMARTPractice Denmark ApS, Hillerod, Denmark) epicutaneous system was conducted. Results were positive for 5-chloro-2-methyl-4-isothazolinone (panel 2.1, #17), budesonide (panel 3.1, #30), and 2-bromo-2-nitropropane-1,3-diol, also known as bronopol (panel 3.1, #36). The patient's topical medications were adjusted based on these results, and he was advised to avoid any products containing these contactants.",2017,Skinmed,formaldehyde_releasers,skin | blood | immune system,skin sensitization,unspecified,unspecified,skin/topical study | clinical/hospital study,no,"This paper is not directly relevant because it describes a case of dermatitis caused by kitty litter, which is not a cosmetic product."
28338537,Allergenic Ingredients in Personal Hygiene Wet Wipes.,"Wet wipes are a significant allergen source for anogenital allergic contact dermatitis. The aim of the study was to calculate the frequency of potentially allergenic ingredients in personal hygiene wet wipes. Ingredient lists from brand name and generic personal hygiene wet wipes from 4 large retailers were compiled. In the 54 personal hygiene wet wipes evaluated, a total of 132 ingredients were identified (average of 11.9 ingredients per wipe). The most common ingredients were Aloe barbadensis (77.8%), citric acid (77.8%), fragrance (72.2%), sorbic acid derivatives (63.0%), tocopherol derivatives (63.0%), glycerin (59.3%), phenoxyethanol (55.6%), disodium cocoamphodiacetate (53.7%), disodium ethylenediaminetetraacetic acid (EDTA) (42.6%), propylene glycol (42.6%), iodopropynyl butylcarbamate (40.7%), chamomile extracts (38.9%), sodium benzoate (35.2%), bronopol (22.2%), sodium citrate (22.2%), lanolin derivatives (20.4%), parabens (20.4%), polyethylene glycol derivatives (18.5%), disodium phosphate (16.7%), dimethylol dimethyl hydantoin (DMDM) (14.8%), and cocamidopropyl propylene glycol (PG)-dimonium chloride phosphate (11.1%). Of note, methylisothiazolinone (5.6%) was uncommon; methylchloroisothiazolinone was not identified in the personal hygiene wet wipes examined. There are many potential allergens in personal hygiene wet wipes, especially fragrance and preservatives.",2017,"Dermatitis : contact, atopic, occupational, drug",formaldehyde_releasers,immune system,skin sensitization,unspecified,glycerin | vitamin E | aloe vera | lanolin | propylene glycol | phenoxyethanol | citric acid,unclassified,yes,"This paper is relevant because it investigates the presence of allergenic ingredients in personal hygiene wet wipes, a type of cosmetic product."
28002231,Wet Wipe Allergens: Retrospective Analysis From the North American Contact Dermatitis Group 2011-2014.,"Although there are several case reports of wet wipe-associated contact dermatitis, the prevalence of wipes as a source of allergic contact dermatitis in larger populations and the responsible allergens are largely unknown. The aim of the study was to determine the prevalence of wet wipes as a source of contact allergy and the most commonly associated allergens in a North American tertiary referral patch test population. Data collected from 2011 to 2014 by the North American Contact Dermatitis Group was used to conduct a retrospective cross-sectional analysis of patient demographics and patch test results associated with the triple-digit source code for ""wet wipe."" Of the 9037 patients patch tested during the study period, 79 (0.9%) had a positive patch test reaction to an allergen identified with a wet wipe source. The most commonly associated allergens were preservatives, including the following: methylisothiazolinone (MI) (59.0%), methylchloroisothiazolinone (MCI)/MI (35.6%), bronopol (2-bromo-2-nitropropane-1,3-diol) (27.4%), and iodopropynyl butylcarbamate (12.3%). Fragrance (combined) represented 12.3%. Anal/genital dermatitis was 15 times more likely (P < 0.0001) in those with wet wipe allergy. More than 92% of patients with wipe-associated contact allergy had their contact allergens detected by the North American Contact Dermatitis Group screening series. Wet wipes are an important source of contact allergy. Preservatives are the main allergens, especially isothiazolinones.",2017,"Dermatitis : contact, atopic, occupational, drug",formaldehyde_releasers,immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | epidemiological study,no,"This paper focuses on contact dermatitis caused by wet wipes, which is not directly related to the health effects of chemical toxicants in cosmetic products."
26799537,Cosmetic preservative labelling on the Thai market.,"Preservatives are added to cosmetics and other consumer products to prevent microbial growth and product degradation. Many cosmetic preservatives are skin sensitizers and frequent causes of contact dermatitis. The use of preservatives may vary by country and/or region, according to legislation, and may be reflected in differences in the prevalence rates of preservative allergy worldwide. To examine the type and frequency of preservative use in cosmetics sold in Thai markets in metropolitan Bangkok, Thailand. Preservatives contained in 1000 different cosmetics sold in Thai markets were documented and analysed, based on the labelling of ingredients. Most of the cosmetic and skincare products sold in Thai markets were international brands, with only a small proportion of cosmetic products being produced in Thailand. International brand cosmetics were more likely to contain non-formaldehyde-releasing preservatives than domestically produced brands. Isothiazolinone-based preservatives, which are responsible for the current increase in the prevalence of contact allergy, were found at a significant frequency in domestically produced, leave-on cosmetic products. Preservatives in cosmetics were significantly different according to source of production and type of cosmetics.",2016,Contact dermatitis,formaldehyde_releasers,skin | immune system,skin sensitization,unspecified,unspecified,cosmetics product study | epidemiological study,yes,"This paper examines the use of preservatives in cosmetics, which are known skin sensitizers and frequent causes of contact dermatitis, making it relevant to the health effects of chemical toxicants in cosmetic products."
26781108,Vortex-assisted emulsification semimicroextraction for the analytical control of restricted ingredients in cosmetic products: determination of bronopol by liquid chromatography.,"Vortex-assisted emulsification semimicroextraction is proposed as a one-step solution-extraction procedure for sample preparation in cosmetic products. The procedure allows rapid preparation based on dispersion of the sample in a mixture of 1 mL of n-hexane and 0.5 mL of ethanol, followed by the addition of 0.5 mL of water and centrifugation to obtain two separated phases. This procedure provides good sample clean-up with minimum dilution and is very useful for the determination of ingredients with restricted concentrations, such as bronopol. The procedure was applied to the determination of bronopol by liquid chromatography with UV detection. The best chromatographic separation was obtained by using a C18 column set at 40 °C and performing a stepwise elution with a mixture of ethanol/aqueous 1 % acetic acid solution as mobile phase pumped at 0.5 mL min(-1). The detection wavelength was set at 250 nm and the total run time required was 12 min. The method was successfully applied to 18 commercial cosmetic samples including creams, shampoos, and bath gels. Good recoveries and repeatability were obtained, with a limit of detection of 0.9 μg mL(-1), which makes the method suitable for the analytical control of cosmetic products. Moreover, it could be considered environmentally friendly, because water, ethanol, and only a low volume of n-hexane are used as solvents.",2016,Analytical and bioanalytical chemistry,formaldehyde_releasers,unspecified,unspecified,shampoo | body wash,unspecified,cosmetics product study | hair product study | skin/topical study | analytical/method study,yes,"This paper discusses the analytical control of restricted ingredients in cosmetic products, including the determination of bronopol, a preservative that has been linked to health concerns."
26696132,Formaldehyde in cosmetics in patch tested dermatitis patients with and without contact allergy to formaldehyde.,"Formaldehyde is a well-known contact sensitizer. Formaldehyde releasers are widely used preservatives in cosmetics. To survey the release of formaldehyde in cosmetics brought by patients investigated because of suspected allergic contact dermatitis, to compare it with information given by the manufacturers on the packages, and to investigate whether formaldehyde-allergic patients are potentially exposed to more cosmetics releasing formaldehyde than dermatitis patients without contact allergy to formaldehyde. Cosmetics from 10 formaldehyde-allergic and 30 non-allergic patients (controls) matched for age and sex were investigated with the chromotropic acid spot test, which is a semiquantitative method measuring the release of formaldehyde. Formaldehyde was found in 58 of 245 (23.7%) products. Twenty-six of 126 (20.6%) leave-on products released formaldehyde, and 17 of 26 (65.4%) of these were not declared to contain formaldehyde or formaldehyde releasers. Among the rinse-off products, there were 32 of 119 (26.8%) formaldehyde-releasing products, and nine of 32 (28.0%) of these were not labelled as containing formaldehyde or formaldehyde releasers. Five of 10 formaldehyde-allergic patients brought leave-on products with ≥ 40 ppm formaldehyde, as compared with 4 of 30 in the control group (p = 0.029). Cosmetic products used by formaldehyde-allergic patients that are not declared to contain formaldehyde or formaldehyde-releasing preservatives should be analysed.",2016,Contact dermatitis,formaldehyde_releasers,immune system,skin sensitization,unspecified,unspecified,cosmetics product study | clinical/hospital study | epidemiological study,yes,"This paper investigates the release of formaldehyde in cosmetics and its potential health effects, making it directly relevant to the health effects of chemical toxicants in cosmetic products."
26517141,Design Space Approach for Preservative System Optimization of an Anti-Aging Eye Fluid Emulsion.,"The use of preservatives must be optimized in order to ensure the efficacy of an antimicrobial system as well as the product safety. Despite the wide variety of preservatives, the synergistic or antagonistic effects of their combinations are not well established and it is still an issue in the development of pharmaceutical and cosmetic products. The purpose of this paper was to establish a space design using a simplex-centroid approach to achieve the lowest effective concentration of 3 preservatives (methylparaben, propylparaben, and imidazolidinyl urea) and EDTA for an emulsion cosmetic product. Twenty-two formulae of emulsion differing only by imidazolidinyl urea (A: 0.00 to 0.30% w/w), methylparaben (B: 0.00 to 0.20% w/w), propylparaben (C: 0.00 to 0.10% w/w) and EDTA (D: 0.00 to 0.10% w/w) concentrations were prepared. They were tested alone and in binary, ternary and quaternary combinations. Aliquots of these formulae were inoculated with several microorganisms. An electrochemical method was used to determine microbial burden immediately after inoculation and after 2, 4, 8, 12, 24, 48, and 168 h. An optimization strategy was used to obtain the concentrations of preservatives and EDTA resulting in a most effective preservative system of all microorganisms simultaneously. The use of preservatives and EDTA in combination has the advantage of exhibiting a potential synergistic effect against a wider spectrum of microorganisms. Based on graphic and optimization strategies, we proposed a new formula containing a quaternary combination (A: 55%; B: 30%; C: 5% and D: 10% w/w), which complies with the specification of a conventional challenge test. A design space approach was successfully employed in the optimization of concentrations of preservatives and EDTA in an emulsion cosmetic product.",2015,"Journal of pharmacy & pharmaceutical sciences : a publication of the Canadian Society for Pharmaceutical Sciences, Societe canadienne des sciences pharmaceutiques",formaldehyde_releasers,eye,unspecified,unspecified,unspecified,cosmetics product study,yes,"This paper explores the optimization of preservative systems in cosmetic products, which is relevant to the health effects of chemical toxicants in cosmetic products, particularly in terms of ensuring product safety."
26480304,Skincare products containing low concentrations of formaldehyde detected by the chromotropic acid method cannot be safely used in formaldehyde-allergic patients.,"Formaldehyde is a well-known contact sensitizer. Formaldehyde releasers are widely used preservatives in skincare products. It has been found that formaldehyde at concentrations allowed by the European Cosmetics Directive can cause allergic contact dermatitis. However, we still lack information on whether formaldehyde at low concentrations affects dermatitis in formaldehyde-allergic individuals. To study the effects of low concentrations of formaldehyde on irritant contact dermatitis in formaldehyde-allergic individuals. Fifteen formaldehyde-allergic individuals and a control group of 12 individuals without contact allergy to formaldehyde and formaldehyde releasers were included in the study. The individuals performed the repeated open application test (ROAT) during 4 weeks with four different moisturizers releasing formaldehyde in concentrations that had been determined as > 40, 20-40, 2·5-10 and 0 p.p.m. by the chromotropic acid (CA) spot test. Dimethyloldimethylhydantoin was used as a formaldehyde releaser in the moisturizers. The ROAT was performed on areas of experimentally induced sodium lauryl sulfate dermatitis. The study was double blind, controlled and randomized. Nine of the 15 formaldehyde-allergic individuals had reappearance or worsening of dermatitis on the areas that were treated with moisturizers containing formaldehyde. No such reactions were observed in the control group (P < 0·001) or for the moisturizers without formaldehyde in the formaldehyde-allergic individuals (P < 0·001). Our results demonstrate that the low concentrations of formaldehyde often found in skincare products by the CA method are sufficient to worsen an existing dermatitis in formaldehyde-allergic individuals.",2016,The British journal of dermatology,formaldehyde_releasers,skin | immune system,skin sensitization,moisturizer,Sodium Lauryl Sulfate / Sodium Laureth Sulfate,cosmetics product study | skin/topical study | clinical/hospital study,yes,"This paper investigates the effects of low concentrations of formaldehyde on irritant contact dermatitis in formaldehyde-allergic individuals, which is relevant to the health effects of chemical toxicants in cosmetic products."
26206148,Human Cumulative Irritation Tests of Common Preservatives Used in Personal Care Products: A Retrospective Analysis of Over 45 000 Subjects.,"The cumulative irritation test (CIT) is an accepted method used to evaluate the skin irritation potential and safety of individual ingredients and formulas of leave-on skin care and cosmetic compounds. Here, we report the results of CITs collected by JOHNSON & JOHNSON Consumer Companies, Inc. (Skillman, NJ), part of an extensive tiered program to evaluate product safety. In the CIT, test formulations were applied to the skin of adults (18-70 years) with no known skin disease or allergies, 3 times per week for 2 weeks using semi-occlusive clinical patches. Preservatives were 1 of up to 16 components of test formulas, and included ethylenediaminetetraacetic acid, diazolidinyl urea, 1,3-Bis(hydroxymethyl)-5,5-dimethylimidazolidine-2,4-dione, parabens, isothiazolinone, phenoxyethanol, sorbates, or benzoates. Skin sites were scored after each patch removal using a 5-point scale, with 0 = no visible reaction and 4 = erythema, marked edema, or substantial vesiculation. Scores were reported as percentage of maximal irritation score. Data were analyzed from 1363 CIT studies (over 45 000 subjects). There were no significant differences in percentage of maximal scores between formulas grouped by preservative types (p > .1). Median score across the entire dataset was 0.44, with most formulas showing none or mild irritation. Although seasonal variations were observed, no correlation was noted between score and preservative concentration. In conclusion, in a large, normal subject dataset, preservatives at typical in-use concentrations did not appear to contribute to skin irritation.",2015,Toxicological sciences : an official journal of the Society of Toxicology,formaldehyde_releasers,skin | immune system,unspecified,unspecified,phenoxyethanol,cosmetics product study,yes,"This paper reports the results of cumulative irritation tests on common preservatives used in personal care products, providing valuable information on the skin irritation potential and safety of these ingredients."
28352713,Formaldehyde may be found in cosmetic products even when unlabelled.,"Concomitant contact allergy to formaldehyde and formaldehyde-releasers remains common among patients with allergic contact dermatitis. Concentration of free formaldehyde in cosmetic products within allowed limits have been shown to induce dermatitis from short-term use on normal skin. The aim of this study was to investigate the formaldehyde content of cosmetic products made in Lithuania. 42 samples were analysed with the chromotropic acid (CA) method for semi-quantitative formaldehyde determination. These included 24 leave-on (e.g., creams, lotions) and 18 rinse-off (e.g., shampoos, soaps) products. Formaldehyde releasers were declared on the labels of 10 products. No formaldehyde releaser was declared on the label of the only face cream investigated, but levels of free formaldehyde with the CA method was >40 mg/ml and when analysed with a high-performance liquid chromatographic method - 532 ppm. According to the EU Cosmetic directive, if the concentration of formaldehyde is above 0.05% a cosmetic product must be labelled ""contains formaldehyde"". It could be difficult for patients allergic to formaldehyde to avoid contact with products containing it as its presence cannot be determined from the ingredient labelling with certainty. The CA method is a simple and reliable method for detecting formaldehyde presence in cosmetic products.",2015,"Open medicine (Warsaw, Poland)",formaldehyde_releasers,skin | immune system,skin sensitization,moisturizer | shampoo | soap,unspecified,cosmetics product study | hair product study | skin/topical study | clinical/hospital study | analytical/method study,yes,"This study investigates the formaldehyde content of cosmetic products, which is relevant to the health effects of chemical toxicants in cosmetic products, particularly for individuals with formaldehyde allergies."
25704726,Investigation on formaldehyde release from preservatives in cosmetics.,"To understand formaldehyde residue in cosmetics, an investigation on formaldehyde release from eight preservatives (methenamine - MA, paraformaldehyde - PF, poly(p-toluenesulfonamide-co-formaldehyde) -PTSAF, quaternium-15 - QU, imidazolidinyl urea - IU, diazolidinyl urea - DU, dimethyloldimethyl hydantoin - DMDM and bronopol - BP) under various conditions was performed. The concentration of released formaldehyde was determined by high-performance liquid chromatography with photodiode array detection after derivatization with 2,4-dinitrophenylhydrazine. The amounts of formaldehyde release were in the order of PF > DU > DMDM ≈ QU ≈ IU > MA > BP > PTSAF. The releasing amounts of formaldehyde were the highest in the presence of aqueous matrices for the releasers except QU and IU, and the releasing effect was also relative to pH. More formaldehyde was released with longer storage time and higher temperature. Furthermore, all preservatives in cosmetic matrices released fewer amounts of formaldehyde than in pure aqueous or organic matrices, and the formaldehyde-releasing amounts were also cosmetic specific. Formaldehyde release was dependent on the matrix, pH, time and mainly temperature, and the releasing effect was also cosmetic specific.",2015,International journal of cosmetic science,formaldehyde_releasers,unspecified,unspecified,unspecified,unspecified,cosmetics product study | analytical/method study,yes,This investigation on formaldehyde release from preservatives in cosmetics provides important information on the potential health risks associated with these ingredients in cosmetic products.
25585550,Personal care product preservatives: risk assessment and mixture toxicities with an industrial wastewater.,"The aquatic toxicity of eight preservatives frequently used in personal care products (PCPs) (iodopropynyl butylcarbamate, bronopol, diazolidinyl urea, benzalkonium chloride, zinc pyrithione, propylparaben, triclosan and a mixture of methylchloroisothiazolinone and methylisothiazolinone) was assessed by means of two different approaches: a battery of bioassays composed of single species tests of bacteria (Vibrio fischeri and Pseudomonas putida) and protozoa (Tetrahymena thermophila), and a whole biological community resazurin-based assay using activated sludge. The tested preservatives showed considerable toxicity in the studied bioassays, but with a marked difference in potency. In fact, all biocides except propylparaben and diazolidinyl urea had EC50 values lower than 1 mg L(-1) in at least one assay. Risk quotients for zinc pyrithione, benzalkonium chloride, iodopropynyl butylcarbamate and triclosan as well as the mixture of the studied preservatives exceeded 1, indicating a potential risk for the process performance and efficiency of municipal sewage treatment plants (STPs). These four single biocides explained more than 95% of the preservative mixture risk in all bioassays. Each individual preservative was also tested in combination with an industrial wastewater (IWW) from a cosmetics manufacturing facility. The toxicity assessment was performed on binary mixtures (preservative + IWW) and carried out using the median-effect principle, which is a special case of the concept of Concentration Addition (CA). Almost 70% of all experiments resulted in EC50 values within a factor of 2 of the values predicted by the median-effect principle (CI values between 0.5 and 2). The rest of the mixtures whose toxicity was mispredicted by CA were assessed with the alternative concept of Independent Action (IA), which showed higher predictive power for the biological community assay. Therefore, the concept used to accurately predict the toxicity of mixtures of a preservative with a complex industrial wastewater depends on degree of biological complexity.",2015,Water research,formaldehyde_releasers,unspecified,unspecified,unspecified,unspecified,cosmetics product study | industrial/occupational | environmental contamination,yes,"This study assesses the aquatic toxicity of preservatives used in personal care products, which is relevant to the broader context of chemical toxicants in cosmetic products and their potential environmental impacts."
25581671,North American contact dermatitis group patch test results: 2011-2012.,"Patch testing is an important diagnostic tool for assessment of allergic contact dermatitis (ACD). This study documents the North American Contact Dermatitis Group (NACDG) patch-testing results from January 1, 2011, to December 31, 2012. At 12 centers in North America, patients were tested in a standardized manner with a series of 70 allergens. Data were manually verified and entered into a central database. Descriptive frequencies were calculated, and trends analyzed using χ statistics. Four thousand two hundred thirty-eight patients were tested; of these, 2705 patients (63.8%) had at least 1 positive reaction, and 2029 (48.0%) were ultimately determined to have a primary diagnosis of ACD. Four hundred eight patients (9.6%) had occupationally related skin disease. There were 7532 positive allergic reactions. As compared with previous reporting periods (2009-2010 and 2000-2010), positive reaction rates statistically increased for 6 allergens: methylchloroisothiazolinone/methylisothiazolinone (5.0%; risk ratios [RRs]: 2.01 [1.60-2.52], 1.87 [1.61-2.18]), lanolin alcohol (4.6%; RRs 1.83 [1.45-2.30], 2.10 [1.79-2.47]), cinnamic aldehyde (3.9%; 1.69 [1.32-2.15], 1.53 [1.28-1.82]), glutaral (1.5%; 1.67 [1.13-2.48], 1.31 [1.00-1.71]), paraben mix (1.4%; 1.77 [1.16-2.69], 1.44 [1.09-1.92]), and fragrance mix I (12.1%; RRs 1.42 [1.25-1.61], 1.24 [1.14-1.36]). Compared with the previous decade, positivity rates for all formaldehyde-releasing preservatives significantly decreased (formaldehyde 6.6%; RR, 0.82 [0.73, 0.93]; quaternium-15 6.4% RR 0.75 [0.66, 0.85]; diazolidinyl urea 2.1%; RR, 0.67 [0.54, 0.84]; imidazolidinyl urea 1.6%, 0.60 [0.47, 0.77]; bronopol 1.6%; RR, 0.60 [0.46, 0.77]; DMDM hydantoin 1.6%; RR, 0.59 [0.54, 0.84]). Approximately a quarter of patients had at least 1 relevant allergic reaction to a non-NACDG allergen. In addition, approximately one-fourth to one-third of reactions detected by NACDG allergens would have been hypothetically missed by T.R.U.E. TEST (SmartPractice Denmark, Hillerød, Denmark). These data document the beginning of the epidemic of sensitivity to methylisothiazolinones in North America, which has been well documented in Europe. Patch testing with allergens beyond a standard screening tray is necessary for complete evaluation of occupational and nonoccupational ACD.",2015,"Dermatitis : contact, atopic, occupational, drug",formaldehyde_releasers,skin | immune system,skin sensitization,unspecified,lanolin,clinical/hospital study | industrial/occupational,no,"This paper focuses on patch testing results for allergic contact dermatitis, which is not directly related to the health effects of chemical toxicants in cosmetic products."
25196101,The first Australian Baseline Series: Recommendations for patch testing in suspected contact dermatitis.,"Patch testing is a standard diagnostic tool used in the identification of causative allergens in allergic contact dermatitis. Ongoing surveillance of rates of allergen positivity is vitally important to detect trends and allow comparisons between countries. The objective of this study was to propose the first evidence-based Australian baseline series, based on retrospective review of our patch test data. We aimed to identify the most important and most relevant allergens in our population. We conducted a 10-year (2001-2010) retrospective review of data from the contact dermatitis clinic and the occupational dermatitis clinic from our institution. We patch tested 5281 patients in all. The top 20 allergens with the highest number of relevant positive patch test reactions were: fragrance mix 1: nickel, potassium dichromate, Myroxylon pereirae, formaldehyde, p-phenylenediamine (PPD), thiuram mix, colophony (rosin), dermatophagoides mix, ammonium persulfate, quaternium-15, cobalt chloride, methylchloroisothiazolinone or methylisothiazolinone, diazolidinylurea, epoxy resin, 1,3-dimethylol-5,5-dimethyl hydantoin, Compositae mix, toluenesulfonamide formaldehyde resin, basic red 46 and imidazolidinyl urea. We have elucidated the most frequent and relevant contact allergens in our patient population and used this information to construct the first Australian baseline series.",2015,The Australasian journal of dermatology,formaldehyde_releasers,immune system,skin sensitization,unspecified,unspecified,clinical/hospital study | industrial/occupational,no,"Similar to PAPER 1, this paper focuses on patch testing results for allergic contact dermatitis, which is not directly related to the health effects of chemical toxicants in cosmetic products."
